age_group,room,activity_code,subcategory,avg_minutes_per_day,avg_hours_per_day,weighted_respondents,unweighted_respondents
25-34,Leisure,100102,Using social services,0.02347904226334586,0.00039131737105576437,16260255041.726114,1014
25-34,Leisure,100103,"Obtaining licenses & paying fines, fees, taxes",0.032676264544422365,0.0005446044090737061,16260255041.726114,1014
25-34,Leisure,100201,Civic obligations & participation,0.15657048858382985,0.0026095081430638307,16260255041.726114,1014
25-34,Leisure,100304,Waiting associated with using government services,0.012530609808878542,0.00020884349681464236,16260255041.726114,1014
25-34,Leisure,110101,Eating and drinking,65.40994063196769,1.0901656771994614,16260255041.726114,1014
25-34,Leisure,110201,Waiting associated w/eating & drinking,0.2966483806434378,0.00494413967739063,16260255041.726114,1014
25-34,Leisure,120101,Socializing and communicating with others,31.41047527986223,0.5235079213310372,16260255041.726114,1014
25-34,Leisure,120201,Attending or hosting parties/receptions/ceremonies,1.949975701346325,0.03249959502243875,16260255041.726114,1014
25-34,Leisure,120202,Attending meetings for personal interest (not volunteering),0.01690380272162706,0.00028173004536045097,16260255041.726114,1014
25-34,Leisure,120299,"Attending/hosting social events, n.e.c.*",0.06555584685772697,0.0010925974476287828,16260255041.726114,1014
25-34,Leisure,120301,"Relaxing, thinking",16.135070433421753,0.2689178405570292,16260255041.726114,1014
25-34,Leisure,120302,Tobacco and drug use,0.09482737349249239,0.0015804562248748731,16260255041.726114,1014
25-34,Leisure,120303,Television and movies (not religious),110.38852883808947,1.8398088139681579,16260255041.726114,1014
25-34,Leisure,120305,Listening to the radio,0.7968406254436251,0.013280677090727085,16260255041.726114,1014
25-34,Leisure,120306,Listening to/playing music (not radio),1.3242473963921386,0.022070789939868978,16260255041.726114,1014
25-34,Leisure,120307,Playing games,32.47739115070697,0.5412898525117829,16260255041.726114,1014
25-34,Leisure,120308,Computer use for leisure (exc. Games),17.362672384546507,0.2893778730757751,16260255041.726114,1014
25-34,Leisure,120309,Arts and crafts as a hobby,2.306212123456879,0.038436868724281315,16260255041.726114,1014
25-34,Leisure,120311,"Hobbies, except arts & crafts and collecting",0.1042015782469751,0.0017366929707829182,16260255041.726114,1014
25-34,Leisure,120312,Reading for personal interest,10.041256121905235,0.16735426869842057,16260255041.726114,1014
25-34,Leisure,120313,Writing for personal interest,0.6540028784476595,0.010900047974127658,16260255041.726114,1014
25-34,Leisure,120401,Attending performing arts,0.33990488994966056,0.005665081499161009,16260255041.726114,1014
25-34,Leisure,120402,Attending museums,1.0905958313946225,0.018176597189910375,16260255041.726114,1014
25-34,Leisure,120403,Attending movies/film,0.07670807847179703,0.0012784679745299506,16260255041.726114,1014
25-34,Leisure,120404,Attending gambling establishments,0.07230469768470556,0.0012050782947450925,16260255041.726114,1014
25-34,Leisure,120499,"Arts and entertainment, n.e.c.*",1.7832705327137859,0.029721175545229763,16260255041.726114,1014
25-34,Leisure,120501,Waiting assoc. w/socializing & communicating,0.02519755886300761,0.0004199593143834602,16260255041.726114,1014
25-34,Leisure,120504,Waiting associated with arts & entertainment,0.017046239660399337,0.00028410399433998894,16260255041.726114,1014
25-34,Leisure,129999,"Socializing, relaxing, and leisure, n.e.c.*",0.21203266007073698,0.0035338776678456164,16260255041.726114,1014
25-34,Leisure,130101,Doing aerobics,0.10106224663317612,0.001684370777219602,16260255041.726114,1014
25-34,Leisure,130103,Playing basketball,0.22115285872174148,0.003685880978695691,16260255041.726114,1014
25-34,Leisure,130104,Biking,0.16896366152349412,0.0028160610253915685,16260255041.726114,1014
25-34,Leisure,130105,Playing billiards,0.27273652586287267,0.0045456087643812116,16260255041.726114,1014
25-34,Leisure,130106,Boating,0.564173293903948,0.009402888231732466,16260255041.726114,1014
25-34,Leisure,130108,"Climbing, spelunking, caving",0.017729343693452738,0.00029548906155754564,16260255041.726114,1014
25-34,Leisure,130109,Dancing,0.1688779078345525,0.0028146317972425417,16260255041.726114,1014
25-34,Leisure,130110,Participating in equestrian sports,0.17468439476890607,0.0029114065794817678,16260255041.726114,1014
25-34,Leisure,130112,Fishing,1.034862342061794,0.0172477057010299,16260255041.726114,1014
25-34,Leisure,130113,Playing football,0.055392633983813944,0.000923210566396899,16260255041.726114,1014
25-34,Leisure,130114,Golfing,0.17842708663132842,0.002973784777188807,16260255041.726114,1014
25-34,Leisure,130116,Hiking,0.3486698119884352,0.005811163533140587,16260255041.726114,1014
25-34,Leisure,130117,Playing hockey,0.13919308380774248,0.0023198847301290413,16260255041.726114,1014
25-34,Leisure,130118,Hunting,0.3537385514529615,0.005895642524216025,16260255041.726114,1014
25-34,Leisure,130120,Playing racquet sports,0.2308554317895645,0.003847590529826075,16260255041.726114,1014
25-34,Leisure,130124,Running,0.9124143188236747,0.015206905313727913,16260255041.726114,1014
25-34,Leisure,130125,"Skiing, ice skating, snowboarding",0.48211134551732376,0.008035189091955396,16260255041.726114,1014
25-34,Leisure,130126,Playing soccer,0.09561876434594264,0.0015936460724323774,16260255041.726114,1014
25-34,Leisure,130128,Using cardiovascular equipment,0.13398128553955005,0.0022330214256591676,16260255041.726114,1014
25-34,Leisure,130129,Vehicle touring/racing,0.030439816992242106,0.000507330283204035,16260255041.726114,1014
25-34,Leisure,130130,Playing volleyball,0.02706916111690186,0.0004511526852816977,16260255041.726114,1014
25-34,Leisure,130131,Walking,2.6504998845595273,0.04417499807599212,16260255041.726114,1014
25-34,Leisure,130132,Participating in water sports,0.8384181882263624,0.013973636470439373,16260255041.726114,1014
25-34,Leisure,130133,Weightlifting/strength training,3.1372239384376583,0.05228706564062764,16260255041.726114,1014
25-34,Leisure,130134,"Working out, unspecified",2.6493653265118184,0.04415608877519697,16260255041.726114,1014
25-34,Leisure,130136,Doing yoga,0.1026043884690177,0.0017100731411502951,16260255041.726114,1014
25-34,Leisure,130199,Playing sports n.e.c.*,0.5421630028505564,0.009036050047509273,16260255041.726114,1014
25-34,Leisure,130202,Watching baseball,0.7254941919173699,0.012091569865289498,16260255041.726114,1014
25-34,Leisure,130203,Watching basketball,0.1386676456501831,0.0023111274275030517,16260255041.726114,1014
25-34,Leisure,130210,Watching equestrian sports,0.4180179622038458,0.006966966036730763,16260255041.726114,1014
25-34,Leisure,130224,Watching soccer,0.04574893298263249,0.0007624822163772081,16260255041.726114,1014
25-34,Leisure,130225,Watching softball,0.15566191246413008,0.0025943652077355015,16260255041.726114,1014
25-34,Leisure,130232,Watching wrestling,0.1474950392190925,0.0024582506536515417,16260255041.726114,1014
25-34,Leisure,130301,Waiting related to playing sports or exercising,0.050702146109772354,0.0008450357684962059,16260255041.726114,1014
25-34,Leisure,140101,Attending religious services,2.366992869348436,0.03944988115580727,16260255041.726114,1014
25-34,Leisure,140102,Participation in religious practices,0.9167802102359923,0.015279670170599871,16260255041.726114,1014
25-34,Leisure,140103,Waiting associated w/religious & spiritual activities,0.03109445305470605,0.0005182408842451009,16260255041.726114,1014
25-34,Leisure,140105,Religious education activities,0.10376132938928712,0.001729355489821452,16260255041.726114,1014
25-34,Leisure,150101,Computer use,0.004674801497842666,7.791335829737777e-05,16260255041.726114,1014
25-34,Leisure,150104,Telephone calls (except hotline counseling),0.056753141007500923,0.0009458856834583488,16260255041.726114,1014
25-34,Leisure,150105,Writing,0.03714585233967536,0.0006190975389945893,16260255041.726114,1014
25-34,Leisure,150202,Collecting & delivering clothing & other goods,0.011409425605021199,0.00019015709341701999,16260255041.726114,1014
25-34,Leisure,150203,Providing care,0.04543241609283506,0.0007572069348805844,16260255041.726114,1014
25-34,Leisure,150204,"Teaching, leading, counseling, mentoring",0.6674865466524649,0.011124775777541082,16260255041.726114,1014
25-34,Leisure,150302,"Indoor & outdoor maintenance, repair, & clean-up",0.06386534471587914,0.001064422411931319,16260255041.726114,1014
25-34,Leisure,150401,Performing,0.07896218114041355,0.0013160363523402258,16260255041.726114,1014
25-34,Leisure,150402,Serving at volunteer events & cultural activities,3.159308944021559,0.05265514906702598,16260255041.726114,1014
25-34,Leisure,150499,"Participating in performance & cultural activities, n.e.c.*",0.12668367090508623,0.0021113945150847704,16260255041.726114,1014
25-34,Leisure,150501,"Attending meetings, conferences, & training",0.12547632081637666,0.002091272013606278,16260255041.726114,1014
25-34,Leisure,150601,Public health activities,0.41740903605610996,0.006956817267601833,16260255041.726114,1014
25-34,Leisure,150602,Public safety activities,0.056812496468417024,0.0009468749411402838,16260255041.726114,1014
25-34,Leisure,159999,"Volunteer activities, n.e.c.*",0.9092163668140413,0.015153606113567355,16260255041.726114,1014
25-34,Leisure,160101,Telephone calls to/from family members,2.8524301418230036,0.04754050236371673,16260255041.726114,1014
25-34,Leisure,160102,"Telephone calls to/from friends, neighbors, or acquaintances",2.735044037865747,0.045584067297762446,16260255041.726114,1014
25-34,Leisure,160105,Telephone calls to/from professional or personal care svcs providers,0.006317434643314512,0.0001052905773885752,16260255041.726114,1014
25-34,Leisure,160107,Telephone calls to/from paid child or adult care providers,0.0009897176733638512,1.6495294556064185e-05,16260255041.726114,1014
25-34,Leisure,160199,"Telephone calls (to or from), n.e.c.*",1.1535761382279668,0.01922626897046611,16260255041.726114,1014
25-34,Leisure,500101,Insufficient detail in verbatim,5.661161589500264,0.09435269315833773,16260255041.726114,1014
25-34,Leisure,500103,Missing travel or destination,0.6584227569671822,0.010973712616119704,16260255041.726114,1014
25-34,Leisure,500105,"Respondent refused to provide information/""none of your business""",0.6606005228735273,0.011010008714558789,16260255041.726114,1014
25-34,Leisure,500106,Gap/can't remember,1.3176428149216126,0.021960713582026878,16260255041.726114,1014
25-34,Leisure,509999,"Data codes, n.e.c.*",0.05415093614285949,0.0009025156023809916,16260255041.726114,1014
25-34,Caregiving,030101,Physical care for hh children,21.581247073505377,0.3596874512250896,16260255041.726114,1014
25-34,Caregiving,030102,Reading to/with hh children,1.026891799630088,0.01711486332716813,16260255041.726114,1014
25-34,Caregiving,030103,"Playing with hh children, not sports",13.344654595146487,0.2224109099191081,16260255041.726114,1014
25-34,Caregiving,030104,Arts and crafts with hh children,0.22586761818136808,0.003764460303022801,16260255041.726114,1014
25-34,Caregiving,030105,Playing sports with hh children,0.7872962050202896,0.013121603417004827,16260255041.726114,1014
25-34,Caregiving,030106,Talking with/listening to hh children,0.8246108875834652,0.013743514793057753,16260255041.726114,1014
25-34,Caregiving,030108,Organization & planning for hh children,0.45888373210680006,0.007648062201780001,16260255041.726114,1014
25-34,Caregiving,030109,Looking after hh children (as a primary activity),1.3389335064127308,0.02231555844021218,16260255041.726114,1014
25-34,Caregiving,030110,Attending hh children's events,1.12160037378565,0.018693339563094165,16260255041.726114,1014
25-34,Caregiving,030111,Waiting for/with hh children,0.6739318218105814,0.011232197030176357,16260255041.726114,1014
25-34,Caregiving,030112,Picking up/dropping off hh children,1.5712804103553772,0.026188006839256286,16260255041.726114,1014
25-34,Caregiving,030199,"Caring for & helping hh children, n.e.c.*",0.06626182321861813,0.0011043637203103022,16260255041.726114,1014
25-34,Caregiving,030201,Homework (hh children),0.3831835567587654,0.00638639261264609,16260255041.726114,1014
25-34,Caregiving,030202,Meetings and school conferences (hh children),0.0746395737219472,0.0012439928953657867,16260255041.726114,1014
25-34,Caregiving,030203,Home schooling of hh children,0.27000425668672673,0.004500070944778779,16260255041.726114,1014
25-34,Caregiving,030301,Providing medical care to hh children,0.28225821295151815,0.004704303549191969,16260255041.726114,1014
25-34,Caregiving,030302,Obtaining medical care for hh children,0.4360082758201436,0.007266804597002394,16260255041.726114,1014
